	index	score	token	token_str	sentence	model	dimension	rsv
2	2	0.032581206411123276	9060	 débil	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	27
3	3	0.023667486384510994	2562	 bueno	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	26
4	4	0.020831242203712463	1692	 buena	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	25
5	5	0.01799512840807438	22960	 vulnerable	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	24
6	6	0.016113661229610443	1247	 mal	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	23
7	7	0.01585008017718792	2655	 joven	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	22
8	8	0.015490150079131126	11679	 sensible	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	21
9	9	0.014125709421932697	14321	 guapa	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	20
10	10	0.012460463680326939	4782	 mala	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	19
11	11	0.010217023082077503	4835	 pobre	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	18
12	12	0.010177161544561386	763	 bien	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	17
13	13	0.009055200032889843	24248	 guapo	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	16
14	14	0.00820961594581604	3326	 baja	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	15
15	15	0.007854609750211239	16555	 dependiente	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	14
16	16	0.007747620344161987	1387	 importante	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	13
17	17	0.00768409576267004	5036	 feliz	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	12
18	18	0.007647833786904812	6933	 malo	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	11
19	19	0.0075616976246237755	2336	 libre	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	10
20	20	0.007103516720235348	2619	 grande	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	9
21	21	0.006895109545439482	13447	 críticos	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	8
22	22	0.005741915199905634	6031	 caliente	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	7
23	23	0.005618417169898748	2118	 alta	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	6
24	24	0.005236922763288021	1072	 poco	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	5
25	25	0.004885892383754253	31271	 neutral	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	4
26	26	0.00466378265991807	3657	 pocos	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	3
27	27	0.004396605305373669	6562	 crítica	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	2
28	28	0.004130535293370485	1466	 gente	él se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	1
0	0	0.05579843372106552	2562	 bueno	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	29
1	1	0.03233470395207405	2655	 joven	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	28
2	2	0.030961932614445686	2843	 fuerte	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	27
3	3	0.030688541010022163	1692	 buena	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	26
4	4	0.024817874655127525	14321	 guapa	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	25
5	5	0.024546265602111816	24248	 guapo	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	24
6	6	0.020060883834958076	5036	 feliz	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	23
7	7	0.01768971048295498	4295	 *	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	22
8	8	0.017189709469676018	4174	 buenos	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	21
9	9	0.014235583133995533	1605	 grandes	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	20
10	10	0.01213187538087368	1387	 importante	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	19
11	11	0.01171793695539236	3842	 buenas	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	18
12	12	0.01123261358588934	4598	 chica	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	17
13	13	0.01065216213464737	763	 bien	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	16
14	14	0.009898463264107704	9060	 débil	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	15
15	15	0.009707268327474594	6933	 malo	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	14
16	16	0.008998731151223183	10314	 crítico	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	13
17	17	0.008776312693953514	3914	 pronto	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	12
18	18	0.00862107053399086	4602	 chicas	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	11
19	19	0.008298649452626705	2619	 grande	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	10
20	20	0.008251307532191277	1523	...	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	9
21	21	0.00769979041069746	3991	 normal	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	8
22	22	0.007574216462671757	2889	 pequeño	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	7
23	23	0.0070038288831710815	5382	 duro	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	6
24	24	0.006738124880939722	43238	 guapos	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	5
25	25	0.006455461028963327	1247	 mal	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	4
26	26	0.0064146691001951694	3368	 pequeña	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	3
27	27	0.005980258341878653	2228	 tarde	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	2
28	28	0.005978963803499937	3808	 interesante	el chico se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	1
0	0	0.43001866340637207	2988	 padre	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	29
1	1	0.11521836370229721	24248	 guapo	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	28
2	2	0.028502613306045532	2562	 bueno	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	27
3	3	0.017664456740021706	5036	 feliz	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	26
4	4	0.017116913571953773	763	 bien	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	25
5	5	0.012146903201937675	2738	 madre	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	24
6	6	0.01100099366158247	18967	 orgulloso	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	23
7	7	0.010291624814271927	2655	 joven	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	22
8	8	0.009319937787950039	1692	 buena	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	21
9	9	0.009197540581226349	2889	 pequeño	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	20
10	10	0.006853013765066862	2843	 fuerte	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	19
11	11	0.006577826105058193	1247	 mal	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	18
12	12	0.006220246199518442	7952	 inteligente	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	17
13	13	0.005381809081882238	13521	 contento	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	16
14	14	0.005047325510531664	6131	 chico	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	15
15	15	0.004844180308282375	2987	 hijo	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	14
16	16	0.004450627136975527	3367	 niño	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	13
17	17	0.004337961319833994	16555	 dependiente	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	12
18	18	0.0042433119378983974	3368	 pequeña	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	11
19	19	0.003829193999990821	8104	 listo	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	10
20	20	0.0036941394209861755	42918	 flaco	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	9
21	21	0.0034374729730188847	289	 t	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	8
22	22	0.0034273548517376184	2619	 grande	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	7
23	23	0.0033830117899924517	1387	 importante	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	6
24	24	0.0032463811803609133	14767	 enfermo	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	5
25	25	0.003056005109101534	4835	 pobre	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	4
26	26	0.0029921673703938723	2198	 cerca	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	3
27	27	0.002900268416851759	14321	 guapa	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	2
28	28	0.002674539340659976	1767	 familia	el padre se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	1
0	0	0.04243342950940132	4174	 buenos	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	29
1	1	0.03661518916487694	763	 bien	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	28
2	2	0.03332735225558281	1247	 mal	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	27
3	3	0.027183331549167633	2562	 bueno	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	26
4	4	0.02695862203836441	1692	 buena	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	25
5	5	0.021080324426293373	3842	 buenas	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	24
6	6	0.020355140790343285	2655	 joven	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	23
7	7	0.020284293219447136	14321	 guapa	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	22
8	8	0.014565447345376015	24248	 guapo	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	21
9	9	0.01271158829331398	2843	 fuerte	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	20
10	10	0.00950149167329073	11679	 sensible	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	19
11	11	0.009500124491751194	4295	 *	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	18
12	12	0.009072493761777878	18	.	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	17
13	13	0.008880281820893288	5036	 feliz	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	16
14	14	0.008493948727846146	3914	 pronto	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	15
15	15	0.00833300594240427	10314	 crítico	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	14
16	16	0.007272787857800722	4782	 mala	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	13
17	17	0.006973618175834417	3657	 pocos	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	12
18	18	0.0063430387526750565	4835	 pobre	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	11
19	19	0.005893896799534559	9245	 malos	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	10
20	20	0.005761674139648676	8111	 pobres	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	9
21	21	0.0057563441805541515	1072	 poco	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	8
22	22	0.00574029004201293	6933	 malo	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	7
23	23	0.005701868329197168	2228	 tarde	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	6
24	24	0.005181184038519859	625	 3	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	5
25	25	0.004804789088666439	1636	 0	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	4
26	26	0.00465063052251935	9764	 malas	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	3
27	27	0.004631390795111656	13503	 enfermos	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	2
28	28	0.004421027842909098	2804	 importantes	el hermano se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	1
0	0	0.027197813615202904	2843	 fuerte	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	29
1	1	0.021796735003590584	1692	 buena	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	28
2	2	0.020236212760210037	3842	 buenas	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	27
3	3	0.0163430068641901	5036	 feliz	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	26
4	4	0.014828883111476898	2562	 bueno	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	25
5	5	0.013789018616080284	4174	 buenos	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	24
6	6	0.013744249939918518	14321	 guapa	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	23
7	7	0.01344164740294218	2655	 joven	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	22
8	8	0.009668774902820587	13447	 críticos	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	21
9	9	0.00859055295586586	18	.	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	20
10	10	0.008435498923063278	763	 bien	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	19
11	11	0.008202746510505676	1605	 grandes	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	18
12	12	0.006416135001927614	24248	 guapo	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	17
13	13	0.0060349758714437485	10314	 crítico	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	16
14	14	0.005707238335162401	6001	 fuertes	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	15
15	15	0.0051590013317763805	404	 1	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	14
16	16	0.005033628549426794	2804	 importantes	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	13
17	17	0.00499113742262125	14214	 madrid	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	12
18	18	0.004841319750994444	14767	 enfermo	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	11
19	19	0.004777470137923956	6732	 corriente	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	10
20	20	0.0046874056570231915	2342	 amigos	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	9
21	21	0.0045744068920612335	4782	 mala	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	8
22	22	0.004524512682110071	43238	 guapos	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	7
23	23	0.004403235390782356	1387	 importante	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	6
24	24	0.004315447062253952	23809	 enferma	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	5
25	25	0.004279536660760641	11679	 sensible	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	4
26	26	0.004030187614262104	11776	 inteligentes	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	3
27	27	0.00398199213668704	3173	 ps	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	2
28	28	0.00396404042840004	3968	 pacientes	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	1
0	0	0.12126483023166656	18	.	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	29
1	1	0.024760790169239044	763	 bien	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	28
2	2	0.022772125899791718	625	 3	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	27
3	3	0.019620880484580994	1118	 8	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	26
4	4	0.01799253188073635	791	 5	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	25
5	5	0.015845393761992455	404	 1	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	24
6	6	0.01538734883069992	945	 6	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	23
7	7	0.014057276770472527	2228	 tarde	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	22
8	8	0.012264401651918888	413	 2	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	21
9	9	0.011568506248295307	1097	 7	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	20
10	10	0.010135713033378124	753	 4	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	19
11	11	0.009077505208551884	1184	 9	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	18
12	12	0.00810378510504961	1167	 10	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	17
13	13	0.008079169318079948	1247	 mal	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	16
14	14	0.00767515180632472	10314	 crítico	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	15
15	15	0.007667762227356434	1636	 0	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	14
16	16	0.007595810107886791	1510	 18	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	13
17	17	0.00658002682030201	4295	 *	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	12
18	18	0.005960408132523298	341	 b	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	11
19	19	0.005881283897906542	7477	 ejemplos	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	10
20	20	0.005325673148036003	560	 r	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	9
21	21	0.005302732810378075	2198	 cerca	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	8
22	22	0.0052642845548689365	2562	 bueno	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	7
23	23	0.005257631652057171	203	"
"	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	6
24	24	0.005142592824995518	311	 f	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	5
25	25	0.004997399169951677	345	 g	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	4
26	26	0.004637065809220076	1291	.	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	3
27	27	0.004157613962888718	289	 t	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	2
28	28	0.004062298685312271	1692	 buena	el profesor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	1
0	0	0.030995037406682968	18	.	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	29
1	1	0.02916775271296501	10314	 crítico	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	28
2	2	0.01957804523408413	763	 bien	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	27
3	3	0.01886790804564953	2562	 bueno	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	26
4	4	0.017863962799310684	345	 g	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	25
5	5	0.01651754230260849	5036	 feliz	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	24
6	6	0.013309369795024395	1247	 mal	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	23
7	7	0.010581394657492638	203	"
"	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	22
8	8	0.010373950935900211	2228	 tarde	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	21
9	9	0.0100558428093791	8104	 listo	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	20
10	10	0.009578036144375801	560	 r	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	19
11	11	0.009464607574045658	341	 b	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	18
12	12	0.009253871627151966	267	 c	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	17
13	13	0.008656748570501804	2655	 joven	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	16
14	14	0.008246572688221931	13521	 contento	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	15
15	15	0.008042682893574238	625	 3	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	14
16	16	0.007981041446328163	24248	 guapo	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	13
17	17	0.0077010029926896095	271	 a	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	12
18	18	0.007176005747169256	364	 pro	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	11
19	19	0.006884039379656315	42721	 dr	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	10
20	20	0.006837460678070784	342	 d	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	9
21	21	0.006497510708868504	404	 1	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	8
22	22	0.006487520411610603	289	 t	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	7
23	23	0.006448825355619192	2198	 cerca	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	6
24	24	0.006279596593230963	1692	 buena	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	5
25	25	0.005891039501875639	311	 f	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	4
26	26	0.005512325558811426	2843	 fuerte	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	3
27	27	0.005333135835826397	791	 5	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	2
28	28	0.005095841828733683	266	 p	el maestro se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	1
0	0	0.1274365484714508	18	.	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	29
1	1	0.03675328567624092	625	 3	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	28
2	2	0.026738174259662628	791	 5	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	27
3	3	0.02307809889316559	413	 2	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	26
4	4	0.02247529663145542	404	 1	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	25
5	5	0.02084902673959732	345	 g	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	24
6	6	0.018781499937176704	267	 c	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	23
7	7	0.016625497490167618	753	 4	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	22
8	8	0.016312530264258385	945	 6	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	21
9	9	0.015722759068012238	1167	 10	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	20
10	10	0.015058809891343117	1097	 7	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	19
11	11	0.013380049727857113	1118	 8	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	18
12	12	0.013016116805374622	203	"
"	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	17
13	13	0.01214348990470171	311	 f	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	16
14	14	0.012088271789252758	341	 b	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	15
15	15	0.009226130321621895	274	 s	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	14
16	16	0.008893980644643307	1184	 9	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	13
17	17	0.008399637416005135	560	 r	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	12
18	18	0.008293557912111282	13500	 pp	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	11
19	19	0.007773027289658785	342	 d	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	10
20	20	0.006962601561099291	2198	 cerca	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	9
21	21	0.006543328985571861	763	 bien	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	8
22	22	0.006248894613236189	313	 v	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	7
23	23	0.005852282978594303	291	 y	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	6
24	24	0.005707547068595886	271	 a	el vendedor se considera muy <mask>.	bertin-project/bertin-base-random-exp-512seqlen	male	5
