	index	score	token	token_str	sentence	model	dimension	template_index	rsv
16	16	0.010563112795352936	404	 1	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	13
17	17	0.00915530975908041	1619	 bajo	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	12
18	18	0.00844655092805624	2674	 próximo	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	11
19	19	0.007877316325902939	4341	 tradicional	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	10
20	20	0.007777513470500708	14296	 vendido	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	9
21	21	0.00701188575476408	10314	 crítico	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	8
22	22	0.006728142965584993	14568	 olvidado	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	7
23	23	0.006053796038031578	2198	 cerca	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	6
24	24	0.005981116089969873	791	 5	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	5
25	25	0.005878522992134094	5180	 corto	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	4
26	26	0.005429247859865427	5785	 adecuado	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	3
27	27	0.005187506787478924	2227	 necesario	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	2
28	28	0.005182364024221897	8830	 imprescindible	el maestro es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	1
0	0	0.0885327011346817	14296	 vendido	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	29
1	1	0.07065938413143158	7166	 cercano	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	28
2	2	0.05987435206770897	1387	 importante	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	27
3	3	0.03314228355884552	5573	 reciente	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	26
4	4	0.03120727278292179	3636	 adelante	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	25
5	5	0.029329439625144005	2521	 alto	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	24
6	6	0.026263950392603874	5834	 antiguo	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	23
7	7	0.021755170077085495	1536	 aquí	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	22
8	8	0.017044849693775177	3381	 allá	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	21
9	9	0.016962796449661255	404	 1	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	20
10	10	0.015190004371106625	3751	 conocido	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	19
11	11	0.014846550300717354	3975	 rápido	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	18
12	12	0.014700699597597122	4404	 arriba	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	17
13	13	0.014663874171674252	11023	 caro	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	16
14	14	0.014425219967961311	18	.	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	15
15	15	0.013477440923452377	2228	 tarde	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	14
16	16	0.012923742644488811	7495	 leído	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	13
17	17	0.012877740897238255	2955	 difícil	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	12
18	18	0.01089139562100172	263	 de	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	11
19	19	0.010465925559401512	5785	 adecuado	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	10
20	20	0.008977072313427925	413	 2	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	9
21	21	0.008195401169359684	2014	 fácil	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	8
22	22	0.00787099078297615	1974	 largo	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	7
23	23	0.0075701880268752575	625	 3	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	6
24	24	0.006860050372779369	1619	 bajo	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	5
25	25	0.006360732950270176	791	 5	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	4
26	26	0.006312395446002483	2721	 visto	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	3
27	27	0.005798411089926958	2619	 grande	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	2
28	28	0.005496755708009005	4970	 abajo	el vendedor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	1
0	0	0.045404016971588135	5573	 reciente	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	29
1	1	0.03541282191872597	2521	 alto	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	28
2	2	0.032979656010866165	7166	 cercano	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	27
3	3	0.022719496861100197	1387	 importante	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	26
4	4	0.020382162183523178	1536	 aquí	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	25
5	5	0.01719159632921219	14296	 vendido	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	24
6	6	0.016371918842196465	3975	 rápido	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	23
7	7	0.016331437975168228	11023	 caro	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	22
8	8	0.014586937613785267	3381	 allá	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	21
9	9	0.0145172830671072	3636	 adelante	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	20
10	10	0.01242449227720499	1619	 bajo	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	19
11	11	0.012385239824652672	263	 de	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	18
12	12	0.011780248023569584	2228	 tarde	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	17
13	13	0.011382440105080605	404	 1	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	16
14	14	0.011072598397731781	791	 5	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	15
15	15	0.010521486401557922	2955	 difícil	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	14
16	16	0.010449618101119995	1974	 largo	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	13
17	17	0.009647640399634838	5834	 antiguo	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	12
18	18	0.009613867849111557	1167	 10	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	11
19	19	0.009175306186079979	9342	 barato	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	10
20	20	0.009112206287682056	2622	 seguro	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	9
21	21	0.008949914015829563	2198	 cerca	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	8
22	22	0.008414210751652718	4404	 arriba	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	7
23	23	0.0073288921266794205	2014	 fácil	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	6
24	24	0.007300904020667076	2208	 100	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	5
25	25	0.00714636966586113	625	 3	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	4
26	26	0.006979039404541254	1578	 general	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	3
27	27	0.006783671677112579	1815	 30	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	2
28	28	0.006636622361838818	5180	 corto	el doctor es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	1
0	0	0.07619375735521317	3975	 rápido	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	29
1	1	0.05430050194263458	7166	 cercano	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	28
2	2	0.05235391855239868	2521	 alto	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	27
3	3	0.045044224709272385	2955	 difícil	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	26
4	4	0.042325060814619064	1536	 aquí	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	25
5	5	0.03934323787689209	1387	 importante	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	24
6	6	0.03448605164885521	5573	 reciente	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	23
7	7	0.029394198209047318	2014	 fácil	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	22
8	8	0.02724168822169304	11023	 caro	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	21
9	9	0.015259459614753723	22020	 veterano	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	20
10	10	0.013149873353540897	8638	 básico	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	19
11	11	0.013097132556140423	1619	 bajo	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	18
12	12	0.01303169783204794	4341	 tradicional	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	17
13	13	0.011647620238363743	5834	 antiguo	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	16
14	14	0.010895807296037674	2198	 cerca	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	15
15	15	0.010829341597855091	2674	 próximo	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	14
16	16	0.010109923779964447	3381	 allá	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	13
17	17	0.009476187638938427	3914	 pronto	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	12
18	18	0.009314586408436298	2228	 tarde	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	11
19	19	0.008879043161869049	7790	 complicado	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	10
20	20	0.008119122125208378	4404	 arriba	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	9
21	21	0.007772051263600588	9342	 barato	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	8
22	22	0.007657002657651901	11237	 lento	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	7
23	23	0.007510421331971884	3636	 adelante	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	6
24	24	0.00710395909845829	1974	 largo	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	5
25	25	0.00693874154239893	5785	 adecuado	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	4
26	26	0.00607480900362134	3751	 conocido	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	3
27	27	0.0059256539680063725	2622	 seguro	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	2
28	28	0.005681265145540237	5580	 habitual	el jefe es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	1
0	0	0.10998222231864929	7166	 cercano	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	29
1	1	0.08960749953985214	11023	 caro	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	28
2	2	0.06116192042827606	5573	 reciente	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	27
3	3	0.03459295630455017	2955	 difícil	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	26
4	4	0.02558586560189724	2014	 fácil	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	25
5	5	0.024742212146520615	2674	 próximo	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	24
6	6	0.022873729467391968	5834	 antiguo	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	23
7	7	0.020895445719361305	3975	 rápido	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	22
8	8	0.02034672163426876	1387	 importante	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	21
9	9	0.017619775608181953	2521	 alto	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	20
10	10	0.016168352216482162	2228	 tarde	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	19
11	11	0.01520523801445961	8638	 básico	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	18
12	12	0.014020472764968872	3636	 adelante	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	17
13	13	0.012674440629780293	1536	 aquí	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	16
14	14	0.011823898181319237	3381	 allá	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	15
15	15	0.011068410240113735	1619	 bajo	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	14
16	16	0.01052164938300848	9342	 barato	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	13
17	17	0.010190309956669807	3751	 conocido	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	12
18	18	0.008968533016741276	7790	 complicado	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	11
19	19	0.007733136415481567	5180	 corto	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	10
20	20	0.006899094674736261	11325	 avanzado	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	9
21	21	0.006576811894774437	18	.	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	8
22	22	0.006257947068661451	1104	 información	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	7
23	23	0.006237819790840149	25728	 >>	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	6
24	24	0.006173713598400354	14296	 vendido	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	5
25	25	0.0058933584950864315	263	 de	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	4
26	26	0.00571085698902607	404	 1	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	3
27	27	0.0054574040696024895	5382	 duro	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	2
28	28	0.005455197766423225	4954	 sencillo	el alumno es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	1
0	0	0.1071939691901207	11023	 caro	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	29
1	1	0.06565359234809875	14296	 vendido	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	28
2	2	0.06497427821159363	5573	 reciente	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	27
3	3	0.048122551292181015	3975	 rápido	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	26
4	4	0.04044962301850319	9342	 barato	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	25
5	5	0.03986023738980293	2776	 popular	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	24
6	6	0.02741430513560772	5834	 antiguo	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	23
7	7	0.02692180871963501	3751	 conocido	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	22
8	8	0.026507683098316193	1387	 importante	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	21
9	9	0.021224092692136765	2955	 difícil	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	20
10	10	0.018583886325359344	7166	 cercano	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	19
11	11	0.01732894405722618	2721	 visto	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	18
12	12	0.015333659946918488	16395	 buscado	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	17
13	13	0.013864106498658657	2014	 fácil	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	16
14	14	0.013488074764609337	7222	 famoso	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	15
15	15	0.013333757407963276	8638	 básico	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	14
16	16	0.013090630993247032	4341	 tradicional	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	13
17	17	0.009513243101537228	7790	 complicado	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	12
18	18	0.008739922195672989	5580	 habitual	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	11
19	19	0.008541289716959	2622	 seguro	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	10
20	20	0.008437990210950375	15506	 visitado	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	9
21	21	0.008289198391139507	3719	 comercial	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	8
22	22	0.008050564676523209	26863	 votado	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	7
23	23	0.007886786013841629	2198	 cerca	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	6
24	24	0.007439792156219482	2521	 alto	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	5
25	25	0.006871456746011972	2619	 grande	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	4
26	26	0.006302013993263245	12131	 comentado	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	3
27	27	0.005361421033740044	4954	 sencillo	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	2
28	28	0.005262843798846006	12518	 solicitado	mi vecino es el más <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	1
0	0	0.03996556997299194	1231	 hoy	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	29
1	1	0.021836427971720695	1536	 aquí	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	28
2	2	0.01615113765001297	791	 5	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	27
3	3	0.015350145287811756	625	 3	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	26
4	4	0.011447735130786896	419	 más	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	25
5	5	0.011211266741156578	404	 1	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	24
6	6	0.00949057750403881	2043	 25	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	23
7	7	0.009366407990455627	751	 mejor	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	22
8	8	0.00933392345905304	1097	 7	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	21
9	9	0.009309236891567707	1410	 20	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	20
10	10	0.008568042889237404	500	 V	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	19
11	11	0.008540656417608261	2214	 24	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	18
12	12	0.007869049906730652	2631	 21	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	17
13	13	0.007394128479063511	763	 bien	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	16
14	14	0.006822487805038691	945	 6	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	15
15	15	0.006481560878455639	1167	 10	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	14
16	16	0.006475129164755344	413	 2	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	13
17	17	0.006088102236390114	3176	 2013	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	12
18	18	0.006021901033818722	293	 que	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	11
19	19	0.005879672709852457	10773	 XXI	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	10
20	20	0.005570362787693739	2778	 22	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	9
21	21	0.005447260104119778	3058	 23	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	8
22	22	0.005277490708976984	1815	 30	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	7
23	23	0.004907986149191856	1118	 8	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	6
24	24	0.004806974902749062	753	 4	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	5
25	25	0.004789154045283794	1181	 ahora	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	4
26	26	0.004703221842646599	1184	 9	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	3
27	27	0.004662346560508013	2166	 2017	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	2
28	28	0.00449647381901741	2634	 2015	él se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	1
0	0	0.016554946079850197	404	 1	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	29
1	1	0.01445132214576006	625	 3	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	28
2	2	0.013987638987600803	791	 5	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	27
3	3	0.012354765087366104	1126	 nuevo	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	26
4	4	0.012105459347367287	1097	 7	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	25
5	5	0.01010862272232771	413	 2	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	24
6	6	0.0093972934409976	1231	 hoy	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	23
7	7	0.00898249913007021	2341	 español	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	22
8	8	0.008211632259190083	1536	 aquí	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	21
9	9	0.007314997725188732	1181	 ahora	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	20
10	10	0.007300787605345249	3367	 niño	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	19
11	11	0.0072533669881522655	1184	 9	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	18
12	12	0.006666033528745174	1118	 8	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	17
13	13	0.006549419369548559	2583	 gratis	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	16
14	14	0.006386978551745415	945	 6	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	15
15	15	0.006285176146775484	753	 4	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	14
16	16	0.005656976718455553	1410	 20	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	13
17	17	0.0056315697729587555	18	.	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	12
18	18	0.005442710593342781	9647	 adolescente	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	11
19	19	0.0050119925290346146	3975	 rápido	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	10
20	20	0.004887082614004612	2631	 21	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	9
21	21	0.004863013047724962	1167	 10	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	8
22	22	0.004286101553589106	4120	 perfecto	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	7
23	23	0.0040128701366484165	295	 el	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	6
24	24	0.0037600896321237087	3426	 inglés	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	5
25	25	0.0036857579834759235	293	 que	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	4
26	26	0.0036659184843301773	1815	 30	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	3
27	27	0.0036325575783848763	2778	 22	el chico se considera <mask>.	bertin-project/bertin-base-gaussian-exp-512seqlen	male	0	2
