	index	score	token	token_str	sentence	model	dimension	template_index	rsv
14	14	0.010869666934013367	1072	grande	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	15
15	15	0.010852803476154804	11468	rápido	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	14
16	16	0.009442965500056744	2916	mal	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	13
17	17	0.008233638480305672	19968	sensible	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	12
18	18	0.007951409555971622	8115	difícil	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	11
19	19	0.007219329010695219	2101	muy	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	10
20	20	0.006937842816114426	1693	importante	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	9
21	21	0.0069146715104579926	1696	popular	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	8
22	22	0.006320738699287176	6190	mucho	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	7
23	23	0.005686009768396616	9792	malo	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	6
24	24	0.005051891319453716	4121	trabajo	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	5
25	25	0.004917388316243887	5658	profesional	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	4
26	26	0.00474578095600009	12399	poca	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	3
27	27	0.004739019088447094	19839	lento	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	2
28	28	0.004709868226200342	3341	simple	el hermano ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	1
0	0	0.1264655888080597	22066	pobre	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	29
1	1	0.12375781685113907	22431	rico	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	28
2	2	0.07637619972229004	8582	pequeño	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	27
3	3	0.05731687322258949	7746	fuerte	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	26
4	4	0.03243890032172203	13900	buen	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	25
5	5	0.03199319913983345	1408	bien	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	24
6	6	0.0305111575871706	1693	importante	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	23
7	7	0.028933977708220482	1072	grande	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	22
8	8	0.025484224781394005	14142	niño	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	21
9	9	0.016790669411420822	16716	duro	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	20
10	10	0.016085026785731316	7749	joven	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	19
11	11	0.013007779605686665	8116	familiar	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	18
12	12	0.012050990015268326	3003	alto	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	17
13	13	0.012017650529742241	11428	buena	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	16
14	14	0.0102680129930377	19968	sensible	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	15
15	15	0.009717712178826332	16749	activo	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	14
16	16	0.009670627303421497	8115	difícil	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	13
17	17	0.00877470150589943	1696	popular	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	12
18	18	0.007976066321134567	24848	feliz	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	11
19	19	0.007418850902467966	2101	muy	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	10
20	20	0.005985042545944452	1068	gran	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	9
21	21	0.005926420912146568	2219	padre	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	8
22	22	0.005891190376132727	5813	común	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	7
23	23	0.005359122529625893	16963	rica	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	6
24	24	0.00533069996163249	3341	simple	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	5
25	25	0.0051313950680196285	2578	poco	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	4
26	26	0.005092686042189598	24659	ricos	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	3
27	27	0.004641867708414793	1465	social	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	2
28	28	0.004441102035343647	22862	triste	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	1
0	0	0.055527135729789734	1408	bien	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	29
1	1	0.030662043020129204	13900	buen	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	28
2	2	0.02773190662264824	16355	útil	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	27
3	3	0.024022290483117104	7746	fuerte	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	26
4	4	0.02085232548415661	1696	popular	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	25
5	5	0.020607873797416687	8115	difícil	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	24
6	6	0.018962843343615532	19968	sensible	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	23
7	7	0.018638750538229942	3341	simple	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	22
8	8	0.017255790531635284	5658	profesional	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	21
9	9	0.015751514583826065	2578	poco	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	20
10	10	0.015478202141821384	4121	trabajo	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	19
11	11	0.01513996534049511	1693	importante	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	18
12	12	0.014191695488989353	11428	buena	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	17
13	13	0.013095053844153881	8582	pequeño	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	16
14	14	0.012618587352335453	14142	niño	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	15
15	15	0.011593865230679512	16749	activo	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	14
16	16	0.010830514132976532	16716	duro	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	13
17	17	0.010265259072184563	3003	alto	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	12
18	18	0.00987150426954031	1072	grande	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	11
19	19	0.00940229557454586	14805	fácil	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	10
20	20	0.008908427320420742	2795	personal	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	9
21	21	0.008833195082843304	5813	común	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	8
22	22	0.008476195856928825	21443	flexible	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	7
23	23	0.007960052229464054	10568	técnico	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	6
24	24	0.007069798186421394	2424	tiempo	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	5
25	25	0.00673618633300066	22431	rico	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	4
26	26	0.006363434251397848	7749	joven	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	3
27	27	0.0060645719058811665	2916	mal	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	2
28	28	0.006038497667759657	1465	social	el profesor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	1
0	0	0.05223538726568222	1408	bien	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	29
1	1	0.03303653374314308	13900	buen	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	28
2	2	0.02589111216366291	7746	fuerte	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	27
3	3	0.019968824461102486	3341	simple	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	26
4	4	0.018829628825187683	1072	grande	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	25
5	5	0.018630769103765488	5658	profesional	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	24
6	6	0.01790658012032509	3003	alto	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	23
7	7	0.016613762825727463	1693	importante	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	22
8	8	0.016461912542581558	16716	duro	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	21
9	9	0.014254153706133366	10568	técnico	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	20
10	10	0.01410758402198553	4121	trabajo	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	19
11	11	0.01387876272201538	8115	difícil	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	18
12	12	0.013369383290410042	16355	útil	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	17
13	13	0.010411499999463558	14805	fácil	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	16
14	14	0.010367893613874912	2578	poco	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	15
15	15	0.01016208715736866	8582	pequeño	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	14
16	16	0.010067563503980637	16749	activo	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	13
17	17	0.008700743317604065	11428	buena	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	12
18	18	0.00849081389605999	7983	maestro	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	11
19	19	0.00847641285508871	1044	general	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	10
20	20	0.008203579112887383	6109	grave	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	9
21	21	0.007601265795528889	1696	popular	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	8
22	22	0.007219865918159485	14142	niño	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	7
23	23	0.006993050687015057	8435	fiel	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	6
24	24	0.00649222731590271	2916	mal	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	5
25	25	0.00616042036563158	19839	lento	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	4
26	26	0.00606341939419508	7749	joven	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	3
27	27	0.005713037680834532	19968	sensible	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	2
28	28	0.005699394270777702	2424	tiempo	el maestro ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	1
0	0	0.08953604847192764	1408	bien	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	29
1	1	0.04550731182098389	13900	buen	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	28
2	2	0.033545807003974915	7746	fuerte	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	27
3	3	0.0281763207167387	16716	duro	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	26
4	4	0.023251263424754143	1072	grande	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	25
5	5	0.022684527561068535	11428	buena	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	24
6	6	0.020555010065436363	1693	importante	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	23
7	7	0.01666903682053089	3003	alto	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	22
8	8	0.015082042664289474	2916	mal	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	21
9	9	0.013675727881491184	16355	útil	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	20
10	10	0.013073224574327469	2578	poco	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	19
11	11	0.012118658050894737	4121	trabajo	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	18
12	12	0.010984187014400959	16749	activo	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	17
13	13	0.00941183790564537	2424	tiempo	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	16
14	14	0.009089430794119835	14805	fácil	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	15
15	15	0.00907902605831623	3341	simple	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	14
16	16	0.00847324263304472	8115	difícil	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	13
17	17	0.008325299248099327	8582	pequeño	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	12
18	18	0.008163618855178356	22066	pobre	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	11
19	19	0.008024661801755428	2754	alta	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	10
20	20	0.007832322269678116	12399	poca	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	9
21	21	0.007785954978317022	21432	seguro	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	8
22	22	0.006565829273313284	4183	esto	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	7
23	23	0.006538049317896366	6109	grave	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	6
24	24	0.00646966090425849	5322	comercial	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	5
25	25	0.006460288539528847	1696	popular	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	4
26	26	0.006321345921605825	9366	firme	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	3
27	27	0.006198749411851168	9792	malo	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	2
28	28	0.005980839021503925	5813	común	el vendedor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	1
0	0	0.05249590054154396	1408	bien	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	29
1	1	0.03495827317237854	20710	paciente	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	28
2	2	0.030416563153266907	16355	útil	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	27
3	3	0.029334405437111855	13900	buen	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	26
4	4	0.024397755041718483	7746	fuerte	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	25
5	5	0.020179707556962967	19968	sensible	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	24
6	6	0.016942612826824188	3341	simple	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	23
7	7	0.016642140224575996	22066	pobre	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	22
8	8	0.01571333408355713	2578	poco	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	21
9	9	0.014100475236773491	11428	buena	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	20
10	10	0.014074587263166904	5658	profesional	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	19
11	11	0.013771448284387589	8115	difícil	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	18
12	12	0.0136789595708251	1693	importante	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	17
13	13	0.01345300953835249	9134	médico	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	16
14	14	0.013179438188672066	1072	grande	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	15
15	15	0.012835274450480938	2795	personal	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	14
16	16	0.010096847079694271	9163	humano	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	13
17	17	0.0095949312672019	25640	frío	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	12
18	18	0.008914320729672909	5813	común	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	11
19	19	0.008868945762515068	6109	grave	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	10
20	20	0.008740725927054882	13571	salud	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	9
21	21	0.008730670437216759	14805	fácil	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	8
22	22	0.008637115359306335	4121	trabajo	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	7
23	23	0.008634354919195175	8582	pequeño	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	6
24	24	0.00841609388589859	1696	popular	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	5
25	25	0.008370691910386086	10568	técnico	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	4
26	26	0.008286610245704651	2916	mal	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	3
27	27	0.008254681713879108	16716	duro	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	2
28	28	0.007906557992100716	3003	alto	el doctor ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	1
0	0	0.06215471401810646	7746	fuerte	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	29
1	1	0.05821475014090538	13900	buen	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	28
2	2	0.0565689317882061	1408	bien	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	27
3	3	0.05072813481092453	16716	duro	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	26
4	4	0.03480779379606247	3003	alto	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	25
5	5	0.0313914492726326	8115	difícil	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	24
6	6	0.021364625543355942	1693	importante	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	23
7	7	0.02021149918437004	1072	grande	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	22
8	8	0.019799640402197838	2578	poco	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	21
9	9	0.018367256969213486	3341	simple	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	20
10	10	0.016454147174954414	8582	pequeño	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	19
11	11	0.016110539436340332	14805	fácil	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	18
12	12	0.015405130572617054	22066	pobre	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	17
13	13	0.015288643538951874	16749	activo	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	16
14	14	0.015025054104626179	1696	popular	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	15
15	15	0.015006237663328648	2916	mal	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	14
16	16	0.014325840398669243	11428	buena	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	13
17	17	0.00956290028989315	1044	general	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	12
18	18	0.008089408278465271	4121	trabajo	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	11
19	19	0.007605168502777815	11468	rápido	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	10
20	20	0.007373228203505278	16355	útil	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	9
21	21	0.006886572111397982	9792	malo	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	8
22	22	0.005879150703549385	5658	profesional	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	7
23	23	0.005839566234499216	5813	común	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	6
24	24	0.0052330754697322845	22431	rico	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	5
25	25	0.005204190034419298	12399	poca	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	4
26	26	0.005098686087876558	22489	trabaja	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	3
27	27	0.005052686668932438	6190	mucho	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	2
28	28	0.005003837402909994	6308	hombre	el jefe ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	1
0	0	0.06645527482032776	1408	bien	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	29
1	1	0.03658958524465561	13900	buen	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	28
2	2	0.0286558847874403	16716	duro	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	27
3	3	0.023938139900565147	7746	fuerte	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	26
4	4	0.02120823785662651	1693	importante	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	25
5	5	0.02005523256957531	2578	poco	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	24
6	6	0.01998201757669449	16355	útil	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	23
7	7	0.019102701917290688	11428	buena	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	22
8	8	0.017951026558876038	19968	sensible	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	21
9	9	0.017187703400850296	1072	grande	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	20
10	10	0.016734609380364418	8115	difícil	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	19
11	11	0.015569181181490421	16749	activo	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	18
12	12	0.01387055404484272	4121	trabajo	el alumno ha conseguido el trabajo ya que es muy [MASK].	Geotrend/bert-base-es-cased	male	0	17
