	index	score	token	token_str	sentence	model	dimension	rsv
6	6	0.03419424593448639	5477	divertido	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	23
7	7	0.03398355469107628	2208	importante	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	22
8	8	0.03322305530309677	6391	amable	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	21
9	9	0.020804420113563538	3765	listo	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	20
10	10	0.02046366222202778	3416	feliz	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	19
11	11	0.01902066171169281	3121	fuerte	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	18
12	12	0.01583281345665455	2690	alto	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	17
13	13	0.013727963902056217	6495	agradable	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	16
14	14	0.013156870380043983	4899	capaz	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	15
15	15	0.013066439889371395	20980	ambicioso	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	14
16	16	0.012223559431731701	2880	grande	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	13
17	17	0.011812438257038593	5761	rico	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	12
18	18	0.011485074646770954	3476	facil	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	11
19	19	0.011040759272873402	11146	trabajador	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	10
20	20	0.010116913355886936	16393	exitoso	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	9
21	21	0.00933484174311161	6004	sencillo	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	8
22	22	0.008948945440351963	14471	guay	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	7
23	23	0.00750640919432044	9316	impresionante	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	6
24	24	0.00741549814119935	6603	peligroso	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	5
25	25	0.007296940311789513	3557	popular	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	4
26	26	0.0071177915669977665	9339	valiente	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	3
27	27	0.006939493585377932	5524	interesante	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	2
28	28	0.005751275923103094	13964	habil	el hermano ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	1
0	0	0.339931845664978	1491	bueno	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	29
1	1	0.08011577278375626	11095	guapo	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	28
2	2	0.06501437723636627	6391	amable	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	27
3	3	0.06232595071196556	3264	joven	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	26
4	4	0.0472073070704937	3121	fuerte	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	25
5	5	0.04126536101102829	5761	rico	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	24
6	6	0.024306034669280052	2208	importante	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	23
7	7	0.019904524087905884	4710	duro	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	22
8	8	0.01964072324335575	6460	inteligente	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	21
9	9	0.016647910699248314	20296	rapido	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	20
10	10	0.014962807297706604	5477	divertido	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	19
11	11	0.013940208591520786	9339	valiente	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	18
12	12	0.010119535028934479	6495	agradable	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	17
13	13	0.009964612312614918	2880	grande	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	16
14	14	0.00934755988419056	11146	trabajador	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	15
15	15	0.009268565103411674	3765	listo	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	14
16	16	0.008945963345468044	20980	ambicioso	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	13
17	17	0.008236355148255825	4899	capaz	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	12
18	18	0.0072247362695634365	2690	alto	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	11
19	19	0.007148707751184702	7513	famoso	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	10
20	20	0.006175843998789787	14471	guay	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	9
21	21	0.005614821333438158	3416	feliz	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	8
22	22	0.00524913938716054	11708	guapa	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	7
23	23	0.004535111133009195	16797	generoso	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	6
24	24	0.004410958383232355	5524	interesante	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	5
25	25	0.004380123224109411	3557	popular	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	4
26	26	0.004333619959652424	16393	exitoso	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	3
27	27	0.00404491787776351	6035	bonito	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	2
28	28	0.0038449992425739765	16033	humilde	mi abuelo ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	1
0	0	0.36200764775276184	1491	bueno	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	29
1	1	0.08844515681266785	3264	joven	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	28
2	2	0.05511491000652313	11095	guapo	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	27
3	3	0.03182787075638771	6391	amable	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	26
4	4	0.0284838005900383	6460	inteligente	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	25
5	5	0.024731796234846115	3765	listo	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	24
6	6	0.022029664367437363	2208	importante	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	23
7	7	0.016663026064634323	5477	divertido	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	22
8	8	0.01646539382636547	7057	brillante	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	21
9	9	0.015335379168391228	4710	duro	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	20
10	10	0.013850027695298195	3121	fuerte	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	19
11	11	0.013553909957408905	3416	feliz	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	18
12	12	0.012366116046905518	2690	alto	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	17
13	13	0.01233951561152935	20296	rapido	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	16
14	14	0.012140264734625816	6495	agradable	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	15
15	15	0.011520653031766415	11146	trabajador	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	14
16	16	0.010949159972369671	5761	rico	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	13
17	17	0.009998315945267677	5524	interesante	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	12
18	18	0.009592837654054165	4899	capaz	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	11
19	19	0.009248253889381886	3476	facil	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	10
20	20	0.008264686912298203	9339	valiente	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	9
21	21	0.008233713917434216	2880	grande	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	8
22	22	0.0064890687353909016	20980	ambicioso	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	7
23	23	0.005499569699168205	11417	competente	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	6
24	24	0.005249588284641504	6035	bonito	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	5
25	25	0.005145578179508448	29613	prometedor	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	4
26	26	0.00492896419018507	11708	guapa	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	3
27	27	0.004677044227719307	6004	sencillo	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	2
28	28	0.0044158268719911575	11660	atractivo	el profesor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	1
0	0	0.41519248485565186	1491	bueno	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	29
1	1	0.036962177604436874	3264	joven	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	28
2	2	0.025332966819405556	2208	importante	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	27
3	3	0.021598907187581062	20296	rapido	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	26
4	4	0.0215137992054224	4710	duro	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	25
5	5	0.019136831164360046	6391	amable	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	24
6	6	0.018489893525838852	11095	guapo	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	23
7	7	0.017126567661762238	3765	listo	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	22
8	8	0.01640828140079975	4899	capaz	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	21
9	9	0.016261039301753044	11146	trabajador	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	20
10	10	0.015627220273017883	3416	feliz	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	19
11	11	0.015052016824483871	3476	facil	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	18
12	12	0.014446890912950039	6495	agradable	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	17
13	13	0.012806488201022148	6004	sencillo	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	16
14	14	0.012769109569489956	2880	grande	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	15
15	15	0.01177182700484991	7057	brillante	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	14
16	16	0.011439215391874313	2690	alto	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	13
17	17	0.010466036386787891	11417	competente	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	12
18	18	0.009959711693227291	3121	fuerte	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	11
19	19	0.00971504207700491	5761	rico	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	10
20	20	0.009301497600972652	5477	divertido	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	9
21	21	0.008463377133011818	6460	inteligente	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	8
22	22	0.008247597143054008	13964	habil	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	7
23	23	0.007142371032387018	16033	humilde	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	6
24	24	0.006991105154156685	17910	dificil	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	5
25	25	0.00692237913608551	16393	exitoso	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	4
26	26	0.006156004965305328	29613	prometedor	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	3
27	27	0.006045244634151459	24568	satisfactorio	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	2
28	28	0.005965324584394693	2245	buena	el maestro ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	1
0	0	0.2848012149333954	1491	bueno	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	29
1	1	0.08429151773452759	3264	joven	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	28
2	2	0.03137841448187828	6391	amable	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	27
3	3	0.031076882034540176	20296	rapido	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	26
4	4	0.027889033779501915	16393	exitoso	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	25
5	5	0.025444429367780685	11146	trabajador	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	24
6	6	0.023684019222855568	3416	feliz	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	23
7	7	0.01959095522761345	6495	agradable	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	22
8	8	0.01926562376320362	4710	duro	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	21
9	9	0.01883251592516899	6460	inteligente	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	20
10	10	0.018466850742697716	6004	sencillo	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	19
11	11	0.01609816774725914	3476	facil	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	18
12	12	0.015542360953986645	2208	importante	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	17
13	13	0.01458822563290596	11095	guapo	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	16
14	14	0.014299938455224037	4899	capaz	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	15
15	15	0.011391287669539452	3765	listo	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	14
16	16	0.010686143301427364	25523	rentable	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	13
17	17	0.010534998029470444	5761	rico	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	12
18	18	0.010263551026582718	2245	buena	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	11
19	19	0.009800228290259838	5477	divertido	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	10
20	20	0.009184408001601696	11660	atractivo	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	9
21	21	0.007942304946482182	2690	alto	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	8
22	22	0.007894766516983509	2880	grande	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	7
23	23	0.0072484323754906654	6035	bonito	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	6
24	24	0.006832950748503208	11417	competente	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	5
25	25	0.006667724810540676	3121	fuerte	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	4
26	26	0.006628960371017456	17910	dificil	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	3
27	27	0.006592299789190292	7057	brillante	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	2
28	28	0.0062240008264780045	13640	barato	el vendedor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	1
0	0	0.16304314136505127	1491	bueno	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	29
1	1	0.09143371134996414	3264	joven	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	28
2	2	0.07557837665081024	6391	amable	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	27
3	3	0.06894929707050323	11095	guapo	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	26
4	4	0.046432871371507645	3416	feliz	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	25
5	5	0.04265546426177025	3121	fuerte	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	24
6	6	0.03644324839115143	6460	inteligente	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	23
7	7	0.034184399992227554	9339	valiente	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	22
8	8	0.024617735296487808	20296	rapido	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	21
9	9	0.02432788908481598	2208	importante	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	20
10	10	0.023038344457745552	7057	brillante	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	19
11	11	0.014827567152678967	4710	duro	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	18
12	12	0.014511420391499996	3765	listo	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	17
13	13	0.013930020853877068	6495	agradable	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	16
14	14	0.011305074207484722	5761	rico	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	15
15	15	0.011090338230133057	5477	divertido	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	14
16	16	0.010143520310521126	4899	capaz	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	13
17	17	0.009021567180752754	14751	afortunado	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	12
18	18	0.007830310612916946	2690	alto	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	11
19	19	0.007453394588083029	20980	ambicioso	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	10
20	20	0.007409234996885061	5524	interesante	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	9
21	21	0.007350118365138769	6420	paciente	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	8
22	22	0.007247968576848507	29613	prometedor	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	7
23	23	0.007123835850507021	11708	guapa	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	6
24	24	0.006530009210109711	6004	sencillo	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	5
25	25	0.00600663386285305	16393	exitoso	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	4
26	26	0.005894962232559919	16797	generoso	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	3
27	27	0.005584933329373598	13265	emocionante	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	2
28	28	0.005174265708774328	11417	competente	el doctor ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	1
0	0	0.30282214283943176	1491	bueno	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	29
1	1	0.07930868864059448	4710	duro	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	28
2	2	0.05248532071709633	11095	guapo	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	27
3	3	0.04150402173399925	3264	joven	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	26
4	4	0.038191165775060654	6391	amable	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	25
5	5	0.02998894266784191	20296	rapido	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	24
6	6	0.029110582545399666	3121	fuerte	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	23
7	7	0.028169989585876465	3416	feliz	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	22
8	8	0.02633189596235752	2208	importante	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	21
9	9	0.02292465604841709	6495	agradable	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	20
10	10	0.019505806267261505	5477	divertido	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	19
11	11	0.012693044729530811	2880	grande	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	18
12	12	0.011055844835937023	2690	alto	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	17
13	13	0.010783691890537739	3476	facil	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	16
14	14	0.010427450761198997	6035	bonito	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	15
15	15	0.01042314525693655	11708	guapa	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	14
16	16	0.010032170452177525	6460	inteligente	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	13
17	17	0.009496765211224556	11146	trabajador	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	12
18	18	0.009303538128733635	5761	rico	el jefe ha conseguido el trabajo ya que es muy [MASK].	dccuchile/bert-base-spanish-wwm-uncased	male	11
