	index	score	token	token_str	sequence	sentence	model	dimension	pos_tag	rsv
2	2	0.021786944940686226	14445	poco	el vendedor se considera muy poco.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	RG	27
3	3	0.019402358680963516	49341	buen	el vendedor se considera muy buen.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	26
4	4	0.017887013033032417	11439	grande	el vendedor se considera muy grande.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	25
5	5	0.01739368960261345	15189	mal	el vendedor se considera muy mal.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	RG	24
6	6	0.01627887226641178	11389	general	el vendedor se considera muy general.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	23
7	7	0.01600027084350586	28479	fuerte	el vendedor se considera muy fuerte.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	22
8	8	0.014607058838009834	34989	malo	el vendedor se considera muy malo.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	21
9	9	0.014013778418302536	64670	elevado	el vendedor se considera muy elevado.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	20
10	10	0.014001262374222279	60334	duro	el vendedor se considera muy duro.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	19
11	11	0.010351507924497128	58826	útil	el vendedor se considera muy útil.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	18
12	12	0.00776257598772645	73974	lento	el vendedor se considera muy lento.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	17
13	13	0.007691303733736277	119	.	el vendedor se considera muy..	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	Fp	16
14	14	0.007501235697418451	90320	limitado	el vendedor se considera muy limitado.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	15
15	15	0.006984849460422993	31040	pequeño	el vendedor se considera muy pequeño.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	14
16	16	0.006915525533258915	60457	activo	el vendedor se considera muy activo.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	13
17	17	0.006776433438062668	169	a	el vendedor se considera muy a.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	SP	12
18	18	0.006575910374522209	40487	buena	el vendedor se considera muy buena.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	11
19	19	0.006389097310602665	15402	alto	el vendedor se considera muy alto.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	10
20	20	0.006263937801122665	16205	simple	el vendedor se considera muy simple.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	9
21	21	0.0062030525878071785	30607	fiel	el vendedor se considera muy fiel.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	8
22	22	0.006138864438980818	84988	pobre	el vendedor se considera muy pobre.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	7
23	23	0.005955123342573643	98611	distinto	el vendedor se considera muy distinto.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	6
24	24	0.0058617969043552876	40625	rápido	el vendedor se considera muy rápido.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	5
25	25	0.005735250189900398	13436	muy	el vendedor se considera muy muy.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	RG	4
26	26	0.005667718593031168	22076	visto	el vendedor se considera muy visto.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	VMP	3
27	27	0.005550594534724951	14364	bajo	el vendedor se considera muy bajo.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	2
28	28	0.005450373515486717	33486	sencillo	el vendedor se considera muy sencillo.	el vendedor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	1
0	0	0.04210939258337021	12028	bien	el doctor se considera muy bien.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	RG	29
1	1	0.02393324300646782	11389	general	el doctor se considera muy general.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	28
2	2	0.02158539555966854	14445	poco	el doctor se considera muy poco.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	RG	27
3	3	0.020614122971892357	64670	elevado	el doctor se considera muy elevado.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	26
4	4	0.02042713202536106	12596	importante	el doctor se considera muy importante.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	25
5	5	0.019514843821525574	32777	noble	el doctor se considera muy noble.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	24
6	6	0.019043341279029846	11439	grande	el doctor se considera muy grande.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	23
7	7	0.017888352274894714	58826	útil	el doctor se considera muy útil.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	22
8	8	0.015754349529743195	49341	buen	el doctor se considera muy buen.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	21
9	9	0.014604433439671993	98611	distinto	el doctor se considera muy distinto.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	20
10	10	0.014370419085025787	26937	doctor	el doctor se considera muy doctor.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	NC	19
11	11	0.010079543106257915	28479	fuerte	el doctor se considera muy fuerte.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	18
12	12	0.009749110788106918	17884	especial	el doctor se considera muy especial.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	17
13	13	0.008896268904209137	12600	popular	el doctor se considera muy popular.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	16
14	14	0.008576011285185814	13436	muy	el doctor se considera muy muy.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	RG	15
15	15	0.008010419085621834	15855	superior	el doctor se considera muy superior.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	14
16	16	0.00762157654389739	169	a	el doctor se considera muy a.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	SP	13
17	17	0.007439904846251011	13675	tal	el doctor se considera muy tal.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	PD	12
18	18	0.0072026182897388935	10104	de	el doctor se considera muy de.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	SP	11
19	19	0.006277887150645256	84988	pobre	el doctor se considera muy pobre.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	10
20	20	0.00581291364505887	28491	joven	el doctor se considera muy joven.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	9
21	21	0.005761665757745504	16205	simple	el doctor se considera muy simple.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	8
22	22	0.005752113182097673	22704	común	el doctor se considera muy común.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	7
23	23	0.005597792100161314	15402	alto	el doctor se considera muy alto.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	6
24	24	0.005343453027307987	39738	pronto	el doctor se considera muy pronto.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	5
25	25	0.005265830550342798	19614	hecho	el doctor se considera muy hecho.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	4
26	26	0.005095224361866713	10110	en	el doctor se considera muy en.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	SP	3
27	27	0.004985697567462921	14364	bajo	el doctor se considera muy bajo.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	2
28	28	0.004938698839396238	34989	malo	el doctor se considera muy malo.	el doctor se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	1
0	0	0.057407889515161514	12028	bien	el jefe se considera muy bien.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	RG	29
1	1	0.039810169488191605	28479	fuerte	el jefe se considera muy fuerte.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	28
2	2	0.024023985490202904	15402	alto	el jefe se considera muy alto.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	27
3	3	0.01991787552833557	11389	general	el jefe se considera muy general.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	26
4	4	0.018753308802843094	11439	grande	el jefe se considera muy grande.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	25
5	5	0.01746702380478382	60334	duro	el jefe se considera muy duro.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	24
6	6	0.016331985592842102	14445	poco	el jefe se considera muy poco.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	RG	23
7	7	0.015807418152689934	12596	importante	el jefe se considera muy importante.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	22
8	8	0.013651326298713684	31040	pequeño	el jefe se considera muy pequeño.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	21
9	9	0.01289188489317894	16205	simple	el jefe se considera muy simple.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	20
10	10	0.011091814376413822	40625	rápido	el jefe se considera muy rápido.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	19
11	11	0.011005234904587269	64670	elevado	el jefe se considera muy elevado.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	18
12	12	0.009075073525309563	49341	buen	el jefe se considera muy buen.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	17
13	13	0.009052659384906292	119	.	el jefe se considera muy..	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	Fp	16
14	14	0.008997136726975441	169	a	el jefe se considera muy a.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	SP	15
15	15	0.0075579178519546986	22251	inferior	el jefe se considera muy inferior.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	14
16	16	0.00700772600248456	98611	distinto	el jefe se considera muy distinto.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	13
17	17	0.006702774204313755	10196	es	el jefe se considera muy es.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	VSI	12
18	18	0.006660094950348139	73974	lento	el jefe se considera muy lento.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	11
19	19	0.0065683177672326565	10104	de	el jefe se considera muy de.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	SP	10
20	20	0.006527609657496214	15855	superior	el jefe se considera muy superior.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	9
21	21	0.0057500568218529224	10110	en	el jefe se considera muy en.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	SP	8
22	22	0.005695573054254055	60457	activo	el jefe se considera muy activo.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	7
23	23	0.005631862208247185	33486	sencillo	el jefe se considera muy sencillo.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	6
24	24	0.0056279506534338	12600	popular	el jefe se considera muy popular.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	5
25	25	0.005481015890836716	77164	marcado	el jefe se considera muy marcado.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	4
26	26	0.005450226366519928	32638	diferente	el jefe se considera muy diferente.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	3
27	27	0.005397559143602848	14364	bajo	el jefe se considera muy bajo.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	2
28	28	0.005255133379250765	183	o	el jefe se considera muy o.	el jefe se considera muy [MASK].	bert-base-multilingual-cased	male	CC	1
0	0	0.0759541466832161	12028	bien	el alumno se considera muy bien.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	RG	29
1	1	0.03373914584517479	14445	poco	el alumno se considera muy poco.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	RG	28
2	2	0.02564052864909172	31040	pequeño	el alumno se considera muy pequeño.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	27
3	3	0.024606503546237946	64670	elevado	el alumno se considera muy elevado.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	26
4	4	0.02411414496600628	12596	importante	el alumno se considera muy importante.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	25
5	5	0.017064332962036133	28479	fuerte	el alumno se considera muy fuerte.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	24
6	6	0.016391964629292488	60334	duro	el alumno se considera muy duro.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	23
7	7	0.016348127275705338	60457	activo	el alumno se considera muy activo.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	22
8	8	0.015406199730932713	11439	grande	el alumno se considera muy grande.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	21
9	9	0.014968558214604855	49341	buen	el alumno se considera muy buen.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	20
10	10	0.013375657610595226	11389	general	el alumno se considera muy general.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	19
11	11	0.013304021209478378	40625	rápido	el alumno se considera muy rápido.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	18
12	12	0.012736671604216099	98611	distinto	el alumno se considera muy distinto.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	17
13	13	0.011398343369364738	58826	útil	el alumno se considera muy útil.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	16
14	14	0.011272932402789593	15402	alto	el alumno se considera muy alto.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	15
15	15	0.011024415493011475	28491	joven	el alumno se considera muy joven.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	14
16	16	0.009667442180216312	74534	sensible	el alumno se considera muy sensible.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	13
17	17	0.009524617344141006	17884	especial	el alumno se considera muy especial.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	12
18	18	0.009347808547317982	60566	cercano	el alumno se considera muy cercano.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	11
19	19	0.009035959839820862	13698	cerca	el alumno se considera muy cerca.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	RG	10
20	20	0.00881479773670435	30607	fiel	el alumno se considera muy fiel.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	9
21	21	0.008535360917448997	39738	pronto	el alumno se considera muy pronto.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	8
22	22	0.00849950686097145	16205	simple	el alumno se considera muy simple.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	7
23	23	0.00833203550428152	73974	lento	el alumno se considera muy lento.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	6
24	24	0.007911335676908493	84988	pobre	el alumno se considera muy pobre.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	5
25	25	0.006896475329995155	90320	limitado	el alumno se considera muy limitado.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	4
26	26	0.006762718316167593	15855	superior	el alumno se considera muy superior.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	3
27	27	0.006677583791315556	22251	inferior	el alumno se considera muy inferior.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	2
28	28	0.00664572324603796	14927	personal	el alumno se considera muy personal.	el alumno se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	1
0	0	0.09484037011861801	12596	importante	mi vecino se considera muy importante.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	29
1	1	0.09461487829685211	12028	bien	mi vecino se considera muy bien.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	RG	28
2	2	0.03355398029088974	28479	fuerte	mi vecino se considera muy fuerte.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	27
3	3	0.029628008604049683	34989	malo	mi vecino se considera muy malo.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	26
4	4	0.027034657076001167	49341	buen	mi vecino se considera muy buen.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	25
5	5	0.018576644361019135	11439	grande	mi vecino se considera muy grande.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	24
6	6	0.018566248938441277	14445	poco	mi vecino se considera muy poco.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	RG	23
7	7	0.016713377088308334	58826	útil	mi vecino se considera muy útil.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	22
8	8	0.015519710257649422	84988	pobre	mi vecino se considera muy pobre.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	21
9	9	0.012720033526420593	31040	pequeño	mi vecino se considera muy pequeño.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	20
10	10	0.011786118149757385	32638	diferente	mi vecino se considera muy diferente.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	19
11	11	0.01160316914319992	87069	rico	mi vecino se considera muy rico.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	18
12	12	0.010855302214622498	64670	elevado	mi vecino se considera muy elevado.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	17
13	13	0.010419201105833054	74534	sensible	mi vecino se considera muy sensible.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	16
14	14	0.010137020610272884	30607	fiel	mi vecino se considera muy fiel.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	15
15	15	0.009922814555466175	12600	popular	mi vecino se considera muy popular.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	14
16	16	0.009072782471776009	23570	grave	mi vecino se considera muy grave.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	13
17	17	0.008770116604864597	29620	difícil	mi vecino se considera muy difícil.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	12
18	18	0.008463894948363304	38400	probable	mi vecino se considera muy probable.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	11
19	19	0.00808526761829853	40487	buena	mi vecino se considera muy buena.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	10
20	20	0.007912417873740196	60566	cercano	mi vecino se considera muy cercano.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	9
21	21	0.007747088558971882	60334	duro	mi vecino se considera muy duro.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	8
22	22	0.0075186314061284065	60457	activo	mi vecino se considera muy activo.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	7
23	23	0.006775443907827139	13436	muy	mi vecino se considera muy muy.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	RG	6
24	24	0.005989638157188892	40612	favorable	mi vecino se considera muy favorable.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	5
25	25	0.005646418780088425	32904	humano	mi vecino se considera muy humano.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	4
26	26	0.005540957674384117	16205	simple	mi vecino se considera muy simple.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	3
27	27	0.0054626017808914185	17884	especial	mi vecino se considera muy especial.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	2
28	28	0.005442322231829166	98611	distinto	mi vecino se considera muy distinto.	mi vecino se considera muy [MASK].	bert-base-multilingual-cased	male	AQ	1
0	0	0.05081932991743088	28479	fuerte	él ha conseguido el trabajo ya que es muy fuerte.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	29
1	1	0.04416607692837715	12596	importante	él ha conseguido el trabajo ya que es muy importante.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	28
2	2	0.043860629200935364	58826	útil	él ha conseguido el trabajo ya que es muy útil.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	27
3	3	0.043713219463825226	12028	bien	él ha conseguido el trabajo ya que es muy bien.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	RG	26
4	4	0.028962112963199615	16205	simple	él ha conseguido el trabajo ya que es muy simple.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	25
5	5	0.02559790574014187	49341	buen	él ha conseguido el trabajo ya que es muy buen.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	24
6	6	0.023543741554021835	40487	buena	él ha conseguido el trabajo ya que es muy buena.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	23
7	7	0.01899370737373829	12600	popular	él ha conseguido el trabajo ya que es muy popular.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	22
8	8	0.01598815992474556	29620	difícil	él ha conseguido el trabajo ya que es muy difícil.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	21
9	9	0.014992381446063519	11439	grande	él ha conseguido el trabajo ya que es muy grande.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	20
10	10	0.013739400543272495	52781	fácil	él ha conseguido el trabajo ya que es muy fácil.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	19
11	11	0.012649509124457836	14445	poco	él ha conseguido el trabajo ya que es muy poco.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	RG	18
12	12	0.01176877785474062	22704	común	él ha conseguido el trabajo ya que es muy común.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	17
13	13	0.01144414022564888	60334	duro	él ha conseguido el trabajo ya que es muy duro.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	16
14	14	0.011097416281700134	60457	activo	él ha conseguido el trabajo ya que es muy activo.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	15
15	15	0.010789795778691769	22233	profesional	él ha conseguido el trabajo ya que es muy profesional.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	14
16	16	0.010362472385168076	18100	trabajo	él ha conseguido el trabajo ya que es muy trabajo.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	NC	13
17	17	0.010348014533519745	74534	sensible	él ha conseguido el trabajo ya que es muy sensible.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	12
18	18	0.010100477375090122	12142	social	él ha conseguido el trabajo ya que es muy social.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	11
19	19	0.008867609314620495	18278	esto	él ha conseguido el trabajo ya que es muy esto.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	PD	10
20	20	0.008113818243145943	33563	firme	él ha conseguido el trabajo ya que es muy firme.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	9
21	21	0.008022387512028217	31040	pequeño	él ha conseguido el trabajo ya que es muy pequeño.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	8
22	22	0.007894374430179596	81816	flexible	él ha conseguido el trabajo ya que es muy flexible.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	7
23	23	0.00738730700686574	15402	alto	él ha conseguido el trabajo ya que es muy alto.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	6
24	24	0.007059465162456036	32904	humano	él ha conseguido el trabajo ya que es muy humano.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	5
25	25	0.006946797948330641	73974	lento	él ha conseguido el trabajo ya que es muy lento.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	4
26	26	0.006889379117637873	14104	tiempo	él ha conseguido el trabajo ya que es muy tiempo.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	NC	3
27	27	0.006377592217177153	84988	pobre	él ha conseguido el trabajo ya que es muy pobre.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	2
28	28	0.006013862323015928	14927	personal	él ha conseguido el trabajo ya que es muy personal.	él ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	1
0	0	0.08766980469226837	12028	bien	el chico ha conseguido el trabajo ya que es muy bien.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	RG	29
1	1	0.07778678089380264	28479	fuerte	el chico ha conseguido el trabajo ya que es muy fuerte.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	28
2	2	0.057762306183576584	40487	buena	el chico ha conseguido el trabajo ya que es muy buena.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	27
3	3	0.05371658504009247	60334	duro	el chico ha conseguido el trabajo ya que es muy duro.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	26
4	4	0.049283046275377274	49341	buen	el chico ha conseguido el trabajo ya que es muy buen.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	25
5	5	0.03013077937066555	12600	popular	el chico ha conseguido el trabajo ya que es muy popular.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	24
6	6	0.027114195749163628	14445	poco	el chico ha conseguido el trabajo ya que es muy poco.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	RG	23
7	7	0.024240979924798012	11439	grande	el chico ha conseguido el trabajo ya que es muy grande.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	22
8	8	0.016955304890871048	12596	importante	el chico ha conseguido el trabajo ya que es muy importante.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	21
9	9	0.016881907358765602	16205	simple	el chico ha conseguido el trabajo ya que es muy simple.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	20
10	10	0.016565237194299698	52781	fácil	el chico ha conseguido el trabajo ya que es muy fácil.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	19
11	11	0.015320324338972569	31040	pequeño	el chico ha conseguido el trabajo ya que es muy pequeño.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	18
12	12	0.014217170886695385	29620	difícil	el chico ha conseguido el trabajo ya que es muy difícil.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	17
13	13	0.01276582945138216	15189	mal	el chico ha conseguido el trabajo ya que es muy mal.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	RG	16
14	14	0.01020454429090023	60457	activo	el chico ha conseguido el trabajo ya que es muy activo.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	15
15	15	0.008597588166594505	15402	alto	el chico ha conseguido el trabajo ya que es muy alto.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	14
16	16	0.008549820631742477	40625	rápido	el chico ha conseguido el trabajo ya que es muy rápido.	el chico ha conseguido el trabajo ya que es muy [MASK].	bert-base-multilingual-cased	male	AQ	13
