	index	score	token	token_str	sentence	model	dimension	rsv
5	5	0.026762960478663445	19211	 agradecido	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.02510419487953186	2843	 fuerte	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	23
7	7	0.02048487588763237	10314	 crítico	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	22
8	8	0.020291412249207497	1692	 buena	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	21
9	9	0.015422898344695568	5669	 útil	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	20
10	10	0.014774385839700699	34672	 afortunado	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	19
11	11	0.013524112291634083	7049	 activo	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	18
12	12	0.011627533473074436	17374	 valiente	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	17
13	13	0.011266139335930347	9026	 amable	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	16
14	14	0.011106186546385288	14767	 enfermo	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	15
15	15	0.010690049268305302	3808	 interesante	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	14
16	16	0.010172644630074501	8104	 listo	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	13
17	17	0.009418473578989506	7883	 rico	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	12
18	18	0.009101003408432007	11679	 sensible	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	11
19	19	0.008050003089010715	1387	 importante	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	10
20	20	0.0069720204919576645	22545	 delgado	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	9
21	21	0.006789917591959238	2592	 profesional	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	8
22	22	0.006686881184577942	2889	 pequeño	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	7
23	23	0.00666044233366847	13521	 contento	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	6
24	24	0.006637330166995525	22878	 sabio	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	5
25	25	0.006597376428544521	6013	 agradable	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	4
26	26	0.0065576196648180485	2619	 grande	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	3
27	27	0.006540562491863966	18967	 orgulloso	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	2
28	28	0.006518885958939791	42918	 flaco	el doctor se considera muy <mask>.	bertin-project/bertin-base-random	male	1
0	0	0.0664372444152832	2655	 joven	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	29
1	1	0.05345902219414711	2562	 bueno	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	28
2	2	0.048974718898534775	24248	 guapo	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	27
3	3	0.03368423506617546	2843	 fuerte	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	26
4	4	0.026777541264891624	2521	 alto	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	25
5	5	0.02532593347132206	8104	 listo	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.02221696265041828	17374	 valiente	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	23
7	7	0.021677689626812935	2889	 pequeño	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	22
8	8	0.016440561041235924	763	 bien	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	21
9	9	0.016082046553492546	10314	 crítico	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	20
10	10	0.015169475227594376	5036	 feliz	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	19
11	11	0.014835523441433907	1692	 buena	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	18
12	12	0.014203567057847977	7049	 activo	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	17
13	13	0.012946019880473614	34672	 afortunado	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	16
14	14	0.012056353501975536	2619	 grande	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	15
15	15	0.009424494579434395	5382	 duro	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	14
16	16	0.008861052803695202	3808	 interesante	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	13
17	17	0.008809369057416916	9026	 amable	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	12
18	18	0.007351390551775694	3975	 rápido	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	11
19	19	0.007287159096449614	18967	 orgulloso	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	10
20	20	0.006607666611671448	19211	 agradecido	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	9
21	21	0.00655441964045167	42918	 flaco	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	8
22	22	0.00652233837172389	1260	 especial	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	7
23	23	0.006068944465368986	23654	 ambicioso	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	6
24	24	0.005665878765285015	3002	 superior	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	5
25	25	0.005251863040030003	3914	 pronto	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	4
26	26	0.005248468369245529	1387	 importante	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	3
27	27	0.005232560448348522	6933	 malo	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	2
28	28	0.005215960089117289	21683	 tonto	el jefe se considera muy <mask>.	bertin-project/bertin-base-random	male	1
0	0	0.07986427843570709	2655	 joven	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	29
1	1	0.042185451835393906	5036	 feliz	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	28
2	2	0.02858717553317547	10314	 crítico	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	27
3	3	0.028157934546470642	15187	 satisfecho	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	26
4	4	0.0252543818205595	24248	 guapo	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	25
5	5	0.022572236135601997	13521	 contento	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.022294864058494568	2562	 bueno	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	23
7	7	0.020305823534727097	17374	 valiente	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	22
8	8	0.01791408471763134	34672	 afortunado	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	21
9	9	0.01726481318473816	2843	 fuerte	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	20
10	10	0.016491537913680077	2889	 pequeño	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	19
11	11	0.014916776679456234	23228	 optimista	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	18
12	12	0.014800142496824265	19211	 agradecido	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	17
13	13	0.014331336133182049	9060	 débil	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	16
14	14	0.014088939875364304	9026	 amable	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	15
15	15	0.013799789361655712	3808	 interesante	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	14
16	16	0.011391370557248592	18543	 exigente	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	13
17	17	0.010976443998515606	763	 bien	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	12
18	18	0.0096964742988348	7049	 activo	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	11
19	19	0.00950442161411047	4835	 pobre	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	10
20	20	0.008684332482516766	8234	 interesado	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	9
21	21	0.008171046152710915	5611	 breve	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	8
22	22	0.007507317699491978	5669	 útil	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	7
23	23	0.007071208208799362	23458	 motivado	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	6
24	24	0.0069607822224497795	18749	 equivocado	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	5
25	25	0.006725320592522621	11679	 sensible	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	4
26	26	0.006622373126447201	36721	 decepcionado	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	3
27	27	0.006318866275250912	14767	 enfermo	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	2
28	28	0.0061262184754014015	2521	 alto	el alumno se considera muy <mask>.	bertin-project/bertin-base-random	male	1
0	0	0.05701996013522148	2655	 joven	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	29
1	1	0.03203677013516426	2889	 pequeño	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	28
2	2	0.02397892065346241	22960	 vulnerable	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	27
3	3	0.023786146193742752	10314	 crítico	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	26
4	4	0.02322736382484436	2843	 fuerte	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	25
5	5	0.018718577921390533	17374	 valiente	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.01573101058602333	34946	 ignorante	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	23
7	7	0.014491131529211998	5036	 feliz	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	22
8	8	0.013983367010951042	2562	 bueno	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	21
9	9	0.01364009827375412	9060	 débil	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	20
10	10	0.01301073282957077	1072	 poco	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	19
11	11	0.010965866968035698	34672	 afortunado	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	18
12	12	0.010138113982975483	13074	 favorable	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	17
13	13	0.010094871744513512	14767	 enfermo	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	16
14	14	0.009965651668608189	1692	 buena	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	15
15	15	0.00958853680640459	7035	 viejo	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	14
16	16	0.009529064409434795	4835	 pobre	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	13
17	17	0.008391608484089375	24248	 guapo	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	12
18	18	0.007737106643617153	47436	 pesimista	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	11
19	19	0.00699589541181922	21683	 tonto	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	10
20	20	0.006819968111813068	23228	 optimista	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	9
21	21	0.006614314392209053	1247	 mal	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	8
22	22	0.006479030940681696	13521	 contento	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	7
23	23	0.006397633347660303	22878	 sabio	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	6
24	24	0.005843121558427811	9026	 amable	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	5
25	25	0.005783275235444307	33348	 necesitado	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	4
26	26	0.005728133022785187	1387	 importante	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	3
27	27	0.005629192106425762	3367	 niño	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	2
28	28	0.00556913623586297	6524	 querido	mi vecino se considera muy <mask>.	bertin-project/bertin-base-random	male	1
0	0	0.1908404678106308	2562	 bueno	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	29
1	1	0.05491945147514343	1692	 buena	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	28
2	2	0.05295846238732338	1387	 importante	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	27
3	3	0.03875107690691948	2955	 difícil	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	26
4	4	0.03194819763302803	3975	 rápido	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	25
5	5	0.026229793205857277	2843	 fuerte	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.02492574229836464	2014	 fácil	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	23
7	7	0.022374913096427917	2655	 joven	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	22
8	8	0.020248180255293846	5382	 duro	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	21
9	9	0.02021653577685356	8297	 divertido	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	20
10	10	0.018943922594189644	6933	 malo	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	19
11	11	0.015272064134478569	11023	 caro	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	18
12	12	0.013448224402964115	22352	 delgada	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	17
13	13	0.013036753050982952	24248	 guapo	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	16
14	14	0.012484395876526833	11889	 peligroso	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	15
15	15	0.012211885303258896	22545	 delgado	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	14
16	16	0.012129649519920349	7790	 complicado	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	13
17	17	0.010692644864320755	9342	 barato	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	12
18	18	0.010665889829397202	2619	 grande	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	11
19	19	0.009444319643080235	4782	 mala	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	10
20	20	0.006970662157982588	6131	 chico	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	9
21	21	0.006949196103960276	15777	 competitivo	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	8
22	22	0.006453630048781633	42918	 flaco	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	7
23	23	0.00644910242408514	2889	 pequeño	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	6
24	24	0.006438187789171934	1072	 poco	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	5
25	25	0.006366695277392864	28113	 costoso	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	4
26	26	0.006098309997469187	3808	 interesante	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	3
27	27	0.005712895654141903	15428	 pesado	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	2
28	28	0.005579119548201561	763	 bien	él ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	1
0	0	0.19643369317054749	2562	 bueno	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	29
1	1	0.06686227023601532	2655	 joven	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	28
2	2	0.057932499796152115	3975	 rápido	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	27
3	3	0.0519503653049469	1387	 importante	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	26
4	4	0.02839749865233898	2955	 difícil	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	25
5	5	0.02687119133770466	6131	 chico	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.02238905057311058	1692	 buena	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	23
7	7	0.019795650616288185	2014	 fácil	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	22
8	8	0.018166305497288704	7353	 serio	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	21
9	9	0.01629096083343029	3808	 interesante	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	20
10	10	0.01521647535264492	11023	 caro	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	19
11	11	0.01486255507916212	5382	 duro	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	18
12	12	0.013940404169261456	7790	 complicado	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	17
13	13	0.013486657291650772	8297	 divertido	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	16
14	14	0.011674400418996811	24248	 guapo	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	15
15	15	0.010509089566767216	2889	 pequeño	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	14
16	16	0.00888536311686039	4954	 sencillo	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	13
17	17	0.008808820508420467	6013	 agradable	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	12
18	18	0.008444773964583874	2619	 grande	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	11
19	19	0.007765317801386118	2227	 necesario	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	10
20	20	0.0072523741982877254	5180	 corto	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	9
21	21	0.006929820869117975	8496	 trabajador	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	8
22	22	0.006877735257148743	7110	 bonito	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	7
23	23	0.006668259855359793	21685	 rapido	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	6
24	24	0.006191599648445845	9342	 barato	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	5
25	25	0.006177191156893969	1407	 estable	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	4
26	26	0.006175660528242588	3835	 económico	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	3
27	27	0.006162569858133793	28113	 costoso	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	2
28	28	0.00603858707472682	15428	 pesado	el chico ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	1
0	0	0.18442519009113312	2562	 bueno	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	29
1	1	0.08837819844484329	1387	 importante	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	28
2	2	0.06324531137943268	2955	 difícil	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	27
3	3	0.05465294420719147	3975	 rápido	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	26
4	4	0.051758233457803726	2655	 joven	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	25
5	5	0.03744281828403473	2014	 fácil	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.026098672300577164	5382	 duro	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	23
7	7	0.021065400913357735	7790	 complicado	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	22
8	8	0.02027391828596592	1692	 buena	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	21
9	9	0.01605929434299469	2889	 pequeño	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	20
10	10	0.015758385881781578	6131	 chico	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	19
11	11	0.015448285266757011	2619	 grande	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	18
12	12	0.012215052731335163	2227	 necesario	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	17
13	13	0.011927427724003792	7353	 serio	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	16
14	14	0.010120108723640442	4954	 sencillo	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	15
15	15	0.009921614080667496	8297	 divertido	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	14
16	16	0.009353351779282093	11023	 caro	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	13
17	17	0.008092427626252174	2843	 fuerte	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	12
18	18	0.007633349392563105	3808	 interesante	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	11
19	19	0.006884013302624226	11889	 peligroso	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	10
20	20	0.006483159959316254	8496	 trabajador	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	9
21	21	0.006189078092575073	7110	 bonito	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	8
22	22	0.00605775834992528	24248	 guapo	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	7
23	23	0.006012709345668554	2521	 alto	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	6
24	24	0.006000032648444176	28113	 costoso	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	5
25	25	0.005944200791418552	1072	 poco	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	4
26	26	0.005927116610109806	5180	 corto	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	3
27	27	0.005822473205626011	1407	 estable	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	2
28	28	0.005295318551361561	9342	 barato	el padre ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	1
0	0	0.12187659740447998	2562	 bueno	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	29
1	1	0.07984504848718643	2655	 joven	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	28
2	2	0.07569640874862671	1387	 importante	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	27
3	3	0.06260795146226883	3975	 rápido	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	26
4	4	0.030845249071717262	5382	 duro	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	25
5	5	0.022760676220059395	2955	 difícil	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.02044437639415264	2889	 pequeño	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	23
7	7	0.020356010645627975	2619	 grande	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	22
8	8	0.02003105916082859	7353	 serio	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	21
9	9	0.018803229555487633	6131	 chico	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	20
10	10	0.01657315343618393	8496	 trabajador	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	19
11	11	0.015460419468581676	1692	 buena	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	18
12	12	0.014851815067231655	15428	 pesado	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	17
13	13	0.012654748745262623	2014	 fácil	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	16
14	14	0.012220718897879124	22545	 delgado	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	15
15	15	0.011466757394373417	7790	 complicado	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	14
16	16	0.010934427380561829	8297	 divertido	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	13
17	17	0.010429734364151955	11023	 caro	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	12
18	18	0.009684492833912373	4954	 sencillo	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	11
19	19	0.009654486551880836	2521	 alto	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	10
20	20	0.009572048671543598	6013	 agradable	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	9
21	21	0.008601253852248192	24248	 guapo	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	8
22	22	0.007922939024865627	2843	 fuerte	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	7
23	23	0.007008478976786137	1407	 estable	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	6
24	24	0.006861599162220955	42918	 flaco	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	5
25	25	0.006424420513212681	7110	 bonito	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	4
26	26	0.006344900932163	3808	 interesante	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	3
27	27	0.006302108522504568	21685	 rapido	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	2
28	28	0.006074403412640095	3835	 económico	el hermano ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	1
0	0	0.25130096077919006	2562	 bueno	mi abuelo ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	29
1	1	0.05797969177365303	1387	 importante	mi abuelo ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	28
2	2	0.057833511382341385	2655	 joven	mi abuelo ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	27
3	3	0.0357864685356617	1692	 buena	mi abuelo ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	26
4	4	0.03366248682141304	2955	 difícil	mi abuelo ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	25
5	5	0.03249535337090492	11023	 caro	mi abuelo ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	24
6	6	0.031103478744626045	5382	 duro	mi abuelo ha conseguido el trabajo ya que es muy <mask>.	bertin-project/bertin-base-random	male	23
