	index	score	token	token_str	sentence	model	dimension	rsv
15	15	0.011746524833142757	2955	 difícil	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.011725595220923424	7035	 viejo	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.010798715054988861	3808	 interesante	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.00970972329378128	7952	 inteligente	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.00952468067407608	2843	 fuerte	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.009405916556715965	28725	 tierno	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.009355122223496437	11841	 lindo	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.008197275921702385	15428	 pesado	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.008102825842797756	763	 bien	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.0080304816365242	26708	 simpático	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.006829988677054644	7883	 rico	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.006607445422559977	36722	 cariñoso	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.0064932676032185555	24059	 maduro	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
28	28	0.006473907735198736	21651	 aburrido	el chico se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	1
0	0	0.08902118355035782	6933	 malo	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	29
1	1	0.06902839988470078	2988	 padre	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	28
2	2	0.04643748700618744	2562	 bueno	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	27
3	3	0.04532846435904503	2889	 pequeño	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	26
4	4	0.04388469085097313	2619	 grande	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	25
5	5	0.032739538699388504	2843	 fuerte	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	24
6	6	0.026232676580548286	1387	 importante	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	23
7	7	0.022153081372380257	1072	 poco	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	22
8	8	0.021313738077878952	2655	 joven	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	21
9	9	0.019353613257408142	21813	 feo	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	20
10	10	0.01889403909444809	4835	 pobre	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	19
11	11	0.017354538664221764	7035	 viejo	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	18
12	12	0.014094602316617966	24248	 guapo	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	17
13	13	0.013698060065507889	5382	 duro	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	16
14	14	0.013065272010862827	9060	 débil	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	15
15	15	0.01128248032182455	2955	 difícil	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.011242416687309742	11889	 peligroso	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.010844048112630844	7883	 rico	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.010747937485575676	3367	 niño	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.009917056187987328	7952	 inteligente	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.009644527919590473	25329	 frágil	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.009111995808780193	22392	 agresivo	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.008977103047072887	763	 bien	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.008365442045032978	1247	 mal	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.007379823364317417	2521	 alto	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.0071914768777787685	14767	 enfermo	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.005868347827345133	5717	 infantil	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.005739119369536638	48233	 inseguro	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
28	28	0.005186113528907299	6131	 chico	el padre se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	1
0	0	0.11757304519414902	2619	 grande	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	29
1	1	0.07767821848392487	2889	 pequeño	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	28
2	2	0.051784832030534744	6933	 malo	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	27
3	3	0.04121872037649155	4835	 pobre	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	26
4	4	0.0377417653799057	2562	 bueno	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	25
5	5	0.034378331154584885	5318	 hermano	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	24
6	6	0.021963367238640785	1387	 importante	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	23
7	7	0.018576467409729958	2843	 fuerte	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	22
8	8	0.018090158700942993	1072	 poco	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	21
9	9	0.017362628132104874	21813	 feo	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	20
10	10	0.016952160745859146	2988	 padre	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	19
11	11	0.016202202066779137	5382	 duro	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	18
12	12	0.01566510647535324	6524	 querido	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	17
13	13	0.014109013602137566	2955	 difícil	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	16
14	14	0.013270760886371136	7883	 rico	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	15
15	15	0.011937689036130905	2521	 alto	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.011837505735456944	2655	 joven	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.011370585300028324	7035	 viejo	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.009340477176010609	15428	 pesado	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.008692676201462746	11023	 caro	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.008479802869260311	9060	 débil	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.008279988542199135	2587	 familiar	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.008033708669245243	28725	 tierno	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.007752127945423126	13104	 noble	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.007587427273392677	25329	 frágil	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.007537721190601587	14089	 humilde	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.007439722772687674	9955	 raro	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.007009498309344053	22545	 delgado	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
28	28	0.006969430949538946	7110	 bonito	el hermano se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	1
0	0	0.09346270561218262	7035	 viejo	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	29
1	1	0.09152334183454514	2619	 grande	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	28
2	2	0.07938191294670105	2889	 pequeño	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	27
3	3	0.04449661448597908	6933	 malo	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	26
4	4	0.03917849808931351	4835	 pobre	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	25
5	5	0.03668522834777832	21813	 feo	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	24
6	6	0.0365772470831871	2562	 bueno	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	23
7	7	0.02466709539294243	2655	 joven	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	22
8	8	0.02145772986114025	7883	 rico	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	21
9	9	0.01940627209842205	1072	 poco	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	20
10	10	0.016072630882263184	22965	 gordo	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	19
11	11	0.014011726714670658	9955	 raro	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	18
12	12	0.012512961402535439	1247	 mal	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	17
13	13	0.012092291377484798	763	 bien	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	16
14	14	0.011912142857909203	3367	 niño	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	15
15	15	0.010749507695436478	2843	 fuerte	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.00990903191268444	2988	 padre	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.009843328036367893	11023	 caro	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.009652286767959595	14767	 enfermo	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.009273550473153591	2955	 difícil	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.009137773886322975	7110	 bonito	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.008686134591698647	1387	 importante	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.007967144250869751	24248	 guapo	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.007923657074570656	2521	 alto	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.00736405560746789	6524	 querido	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.006939271464943886	8457	 triste	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.006494505330920219	1260	 especial	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.006371533498167992	21683	 tonto	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
28	28	0.005831906106323004	5382	 duro	mi abuelo se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	1
0	0	0.174870565533638	2955	 difícil	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	29
1	1	0.0452280230820179	763	 bien	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	28
2	2	0.04345874860882759	1072	 poco	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	27
3	3	0.03880785033106804	5382	 duro	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	26
4	4	0.03781108930706978	6933	 malo	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	25
5	5	0.03729751706123352	2562	 bueno	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	24
6	6	0.028983084484934807	2889	 pequeño	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	23
7	7	0.027768434956669807	7790	 complicado	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	22
8	8	0.02749745361506939	4555	 profesor	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	21
9	9	0.02618957869708538	21651	 aburrido	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	20
10	10	0.023183880373835564	2014	 fácil	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	19
11	11	0.01234329305589199	2521	 alto	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	18
12	12	0.011279110796749592	3808	 interesante	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	17
13	13	0.011052940040826797	5669	 útil	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	16
14	14	0.010323834605515003	6375	 complejo	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	15
15	15	0.010089108720421791	11023	 caro	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.009311645291745663	3367	 niño	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.008772175759077072	1387	 importante	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.008755701594054699	1247	 mal	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.008735984563827515	8638	 básico	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.008188155479729176	9955	 raro	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.0074415551498532295	45307	 problemático	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.007389428094029427	27690	 didáctico	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.006867646239697933	3690	 diferente	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.006714670453220606	4954	 sencillo	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.006583723239600658	4835	 pobre	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.006164884660393	9390	 académico	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.005956520792096853	2228	 tarde	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
28	28	0.0058307587169110775	8297	 divertido	el profesor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	1
0	0	0.17813125252723694	2562	 bueno	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	29
1	1	0.11236965656280518	6933	 malo	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	28
2	2	0.05824848264455795	2955	 difícil	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	27
3	3	0.04100294038653374	1072	 poco	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	26
4	4	0.03259212151169777	763	 bien	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	25
5	5	0.023353906348347664	2619	 grande	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	24
6	6	0.019813209772109985	1387	 importante	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	23
7	7	0.017880192026495934	7054	 maestro	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	22
8	8	0.014913666062057018	4835	 pobre	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	21
9	9	0.01395302265882492	2655	 joven	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	20
10	10	0.013697627000510693	5382	 duro	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	19
11	11	0.01327961403876543	34194	 mediocre	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	18
12	12	0.013151237741112709	7952	 inteligente	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	17
13	13	0.012666772119700909	1247	 mal	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	16
14	14	0.011384204961359501	3367	 niño	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	15
15	15	0.01127877738326788	2889	 pequeño	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.010686743073165417	2521	 alto	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.010104505345225334	7790	 complicado	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.009968343190848827	22878	 sabio	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.008312278427183628	42471	 vago	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.008245483972132206	2014	 fácil	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.007056382484734058	7035	 viejo	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.00647381879389286	18543	 exigente	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.006461612414568663	7883	 rico	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.005528396461158991	21813	 feo	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.005425610579550266	11889	 peligroso	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.00506733451038599	34946	 ignorante	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.004918380174785852	3808	 interesante	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
28	28	0.0048431758768856525	2843	 fuerte	el maestro se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	1
0	0	0.08609990775585175	2562	 bueno	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	29
1	1	0.0835496336221695	11023	 caro	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	28
2	2	0.0344013087451458	6933	 malo	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	27
3	3	0.030559130012989044	9342	 barato	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	26
4	4	0.020682863891124725	2521	 alto	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	25
5	5	0.016225900501012802	1387	 importante	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	24
6	6	0.015818331390619278	1072	 poco	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	23
7	7	0.015266289003193378	7883	 rico	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	22
8	8	0.014771582558751106	2955	 difícil	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	21
9	9	0.01448848657310009	763	 bien	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	20
10	10	0.013694717548787594	11889	 peligroso	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	19
11	11	0.01345609501004219	5669	 útil	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	18
12	12	0.012577098794281483	14296	 vendido	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	17
13	13	0.011807397939264774	4835	 pobre	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	16
14	14	0.010744116269052029	7952	 inteligente	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	15
15	15	0.010706200264394283	2655	 joven	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.010588958859443665	3719	 comercial	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.008874684572219849	8496	 trabajador	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.008776337839663029	28113	 costoso	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.008612334728240967	2619	 grande	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.008342618122696877	5382	 duro	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.007935363799333572	16555	 dependiente	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.007849176414310932	3808	 interesante	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.007784025277942419	9026	 amable	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.007701633498072624	7035	 viejo	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.007632893044501543	24248	 guapo	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.006863255053758621	18543	 exigente	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.006846800912171602	2776	 popular	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
28	28	0.006540924776345491	2843	 fuerte	el vendedor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	1
0	0	0.06844578683376312	2521	 alto	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	29
1	1	0.06048908829689026	2955	 difícil	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	28
2	2	0.045009322464466095	11889	 peligroso	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	27
3	3	0.02990768291056156	2014	 fácil	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	26
4	4	0.025246329605579376	8541	 atractivo	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	25
5	5	0.023823434486985207	3808	 interesante	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	24
6	6	0.02159402333199978	763	 bien	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	23
7	7	0.019700810313224792	4954	 sencillo	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	22
8	8	0.019610831514000893	11023	 caro	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	21
9	9	0.015137610025703907	1072	 poco	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	20
10	10	0.01400104258209467	4512	 grave	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	19
11	11	0.012819120660424232	1464	 veces	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	18
12	12	0.008992289192974567	69	a	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	17
13	13	0.007825999520719051	2562	 bueno	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	16
14	14	0.007625225931406021	5979	 menudo	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	15
15	15	0.007597547490149736	9342	 barato	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.007547897286713123	5669	 útil	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.0067535401321947575	36182	 arriesgado	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.0063323588110506535	272	es	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.0062012337148189545	6375	 complejo	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.006148106884211302	18	.	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.006063153967261314	83	o	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.004393615294247866	6288	 fácilmente	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.004258019383996725	7883	 rico	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.0042295814491808414	28113	 costoso	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.003973879851400852	73	e	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.0037593788001686335	14767	 enfermo	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.003580014919862151	501	amente	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
28	28	0.0035272405948489904	15339	bien	el doctor se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	1
0	0	0.10911567509174347	2955	 difícil	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	29
1	1	0.08889656513929367	2521	 alto	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	28
2	2	0.06217994913458824	2619	 grande	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	27
3	3	0.0595308393239975	1072	 poco	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	26
4	4	0.042083531618118286	6933	 malo	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	25
5	5	0.04013942554593086	2562	 bueno	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	24
6	6	0.03293353691697121	5382	 duro	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	23
7	7	0.032021693885326385	763	 bien	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	22
8	8	0.031058043241500854	1387	 importante	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	21
9	9	0.019873792305588722	2014	 fácil	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	20
10	10	0.017817027866840363	22545	 delgado	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	19
11	11	0.016756057739257812	7790	 complicado	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	18
12	12	0.01574380323290825	2843	 fuerte	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	17
13	13	0.014582677744328976	2889	 pequeño	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	16
14	14	0.012857562862336636	11023	 caro	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	15
15	15	0.012311904691159725	6375	 complejo	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	14
16	16	0.011928066611289978	21813	 feo	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	13
17	17	0.011134915053844452	15428	 pesado	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	12
18	18	0.009259789250791073	3975	 rápido	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	11
19	19	0.008681471459567547	11889	 peligroso	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	10
20	20	0.008390131406486034	1247	 mal	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	9
21	21	0.007719936314970255	3808	 interesante	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	8
22	22	0.0075457654893398285	4835	 pobre	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	7
23	23	0.007373281288892031	7883	 rico	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	6
24	24	0.006197129376232624	4954	 sencillo	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	5
25	25	0.005749347619712353	7110	 bonito	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	4
26	26	0.0052156951278448105	4512	 grave	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	3
27	27	0.004714478272944689	7952	 inteligente	el jefe se considera muy <mask>.	bertin-project/bertin-base-gaussian	male	2
